Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012]
GDP at market prices (current US$),NY.GDP.MKTP.CD,Lesotho,LSO,771261707.8,706400239.3,656752929.1,969167237.3,1234215385,1368352570,1428852972,1597476793,1630672203,1711412960,2187482926,2523309140,2384043849
GDP at market prices (current US$),NY.GDP.MKTP.CD,Liberia,LBR,529064600,521000000,543000000,416000000,474700000,550000000,604028900,739027200,850040500,1155147400,1292697100,1545400000,1735500000
GDP at market prices (current US$),NY.GDP.MKTP.CD,Libya,LBY,38270206950,34110064452,20481889764,26265625000,33122307692,47334148578,54961936663,67516236338,87140405361,63028320702,74773444901,34699395524,81905365776
GDP at market prices (current US$),NY.GDP.MKTP.CD,Liechtenstein,LIE,2483890594,2491800559,2688617885,3070803439,3454374270,3659320087,4000101033,4601430549,5081479840,4504376590,5082338965,5739705822,5487773452
GDP at market prices (current US$),NY.GDP.MKTP.CD,Lithuania,LTU,11539211480,12252498921,14278357284,18802576988,22649930576,26125575942,30216060233,39738180077,47850551149,37440673478,37132564255,43505562065,42852204396
GDP at market prices (current US$),NY.GDP.MKTP.CD,Luxembourg,LUX,21375345495,21052080537,23308582722,29206884876,34343804321,36977365999,41913561661,50323159047,55144865973,50386496249,52351655629,58697386711,55986712368
GDP at market prices (current US$),NY.GDP.MKTP.CD,"Macao SAR, China",MAC,6101794939,6514271488,7008055493,7926414252,10258287502,11792517881,14568757217,18054581316,20731048491,21313219443,28359765190,36634780874,42991714540
GDP at market prices (current US$),NY.GDP.MKTP.CD,"Macedonia, FYR",MKD,3772851420,3709637830,4018365247,4946292775,5682719260,6258600714,6861222332,8336478142,9909548411,9401731496,9407168702,10494632699,9745251126
GDP at market prices (current US$),NY.GDP.MKTP.CD,Madagascar,MDG,3877673539,4529575348,4397254608,5474030080,4363934494,5039293031,5515884349,7342923489,9413002921,8550363975,8729936136,9892702358,9919780071
GDP at market prices (current US$),NY.GDP.MKTP.CD,Malawi,MWI,1743506287,1716502070,2665158943,2424656666,2625127098,2754995877,3116790613,3647816870,4276769473,5030641493,5398615401,5627896279,4240491999
GDP at market prices (current US$),NY.GDP.MKTP.CD,Malaysia,MYS,93789736842,92783947368,1.00845E+11,1.10202E+11,1.2475E+11,1.43534E+11,1.62691E+11,1.93548E+11,2.30814E+11,2.02258E+11,2.55017E+11,2.97952E+11,3.14443E+11
GDP at market prices (current US$),NY.GDP.MKTP.CD,Maldives,MDV,624337145.3,884276168.3,910864151.8,1043403341,1202240024,1119806502,1474698126,1745998940,2117773601,2166330189,2323401759,2449576518,2514041557
GDP at market prices (current US$),NY.GDP.MKTP.CD,Mali,MLI,2655438603,3017629343,3189056155,4221530566,4982269745,5486319313,6122647487,7145362999,8737660549,8964480395,9264035748,10647545940,10340795747
GDP at market prices (current US$),NY.GDP.MKTP.CD,Malta,MLT,3957418083,3917620728,4296164768,5119621569,5643525282,5990648162,6365500032,7466219569,8554293727,8099400961,8163355021,9302635890,8882509104
GDP at market prices (current US$),NY.GDP.MKTP.CD,Marshall Islands,MHL,110937729.4,115152142.7,124735071.9,126887585.5,131106365.5,137744500,143656582.8,150071644.8,152793449.1,152130186,163803078.3,172861423.4,184439555.5
GDP at market prices (current US$),NY.GDP.MKTP.CD,Mauritania,MRT,1293654175,1295539448,1324426607,1563074859,1833444740,2184444849,3040716679,3356757497,4031047704,3662281668,4337791531,5123097509,4845165274
GDP at market prices (current US$),NY.GDP.MKTP.CD,Mauritius,MUS,4582562398,4536544699,4767303153,5609836354,6385691315,6283796155,6731529168,7792052680,9641089805,8834661043,9718233911,11252386261,11445657238
GDP at market prices (current US$),NY.GDP.MKTP.CD,Mexico,MEX,6.83648E+11,7.24704E+11,7.41559E+11,7.13284E+11,7.70268E+11,8.66346E+11,9.65281E+11,1.04312E+12,1.10128E+12,8.93369E+11,1.04993E+12,1.16936E+12,1.1845E+12
GDP at market prices (current US$),NY.GDP.MKTP.CD,"Micronesia, Fed. Sts.",FSM,233226300,240051900,241543400,244991000,239563300,249845600,252991200,255890800,261339600,277510900,294117200,310287500,325835160.3
GDP at market prices (current US$),NY.GDP.MKTP.CD,Moldova,MDA,1288420223,1480656884,1661818168,1980901554,2598231467,2988338439,3408272498,4401154128,6054806101,5439422031,5811604052,7015206498,7284686576
GDP at market prices (current US$),NY.GDP.MKTP.CD,Monaco,MCO,2647883820,2671401083,2905973022,3588988601,4110348444,4280072626,4663488363,5974371696,6919241412,5557245122,5350674803,6074884389,NA
GDP at market prices (current US$),NY.GDP.MKTP.CD,Mongolia,MNG,1136896162,1267997923,1396555772,1595297301,1992066759,2523471602,3414055663,4234999703,5623216610,4583850368,7189482030,10409797336,12292770631
GDP at market prices (current US$),NY.GDP.MKTP.CD,Montenegro,MNE,984279598.3,1159891557,1284504508,1707662613,2073255525,2257118341,2696020575,3668857104,4519731947,4141382328,4139192053,4538199889,4087725813
GDP at market prices (current US$),NY.GDP.MKTP.CD,Morocco,MAR,37020609825,37724674865,40416114690,49822547627,56948015336,59523857868,65640092774,79041294874,92507257784,92897320376,93216746662,1.0137E+11,98266306615
GDP at market prices (current US$),NY.GDP.MKTP.CD,Mozambique,MOZ,5016469069,4766928747,5031510909,5597367853,6831808930,7723846195,8312078525,9366742309,11494837053,10911698208,10154238250,13131168012,14534278446
GDP at market prices (current US$),NY.GDP.MKTP.CD,Myanmar,MMR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74690930782
GDP at market prices (current US$),NY.GDP.MKTP.CD,Namibia,NAM,3908661518,3546783708,3361251198,4931312147,6606858786,7261333795,7978734402,8740865600,8486721917,8876191121,11282192605,12409629836,13016447844
GDP at market prices (current US$),NY.GDP.MKTP.CD,Nepal,NPL,5494252208,6007061224,6050875807,6330476435,7273933993,8130258976,9043715356,10325618017,12545438605,12854985464,16002656434,18913574371,18851513891
GDP at market prices (current US$),NY.GDP.MKTP.CD,Netherlands,NLD,4.12807E+11,4.26574E+11,4.65369E+11,5.71863E+11,6.50533E+11,6.78534E+11,7.26649E+11,8.3942E+11,9.36228E+11,8.57933E+11,8.3644E+11,8.93702E+11,8.28947E+11
GDP at market prices (current US$),NY.GDP.MKTP.CD,New Caledonia,NCL,2682347064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP at market prices (current US$),NY.GDP.MKTP.CD,New Zealand,NZL,52623101831,53872573916,66711700380,88361029620,1.04072E+11,1.15061E+11,1.11437E+11,1.36776E+11,1.31935E+11,1.20467E+11,1.45288E+11,1.6614E+11,1.74142E+11
GDP at market prices (current US$),NY.GDP.MKTP.CD,Nicaragua,NIC,5107329007,5323146566,5224213018,5322454926,5795568205,6321335612,6786294616,7458103363,8491388728,8380731876,8741313143,9755619761,10460339389
GDP at market prices (current US$),NY.GDP.MKTP.CD,Niger,NER,1798374468,1945327565,2170481509,2731416346,3052898739,3405134832,3646728060,4291363391,5403363917,5397121856,5718589799,6409169890,6942209595
GDP at market prices (current US$),NY.GDP.MKTP.CD,Nigeria,NGA,46385996029,44138014092,59116868251,67655840108,87845403978,1.12248E+11,1.4543E+11,1.66451E+11,2.08065E+11,1.69481E+11,3.69062E+11,4.11744E+11,4.60954E+11
GDP at market prices (current US$),NY.GDP.MKTP.CD,Northern Mariana Islands,MNP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP at market prices (current US$),NY.GDP.MKTP.CD,Norway,NOR,1.71316E+11,1.74003E+11,1.95418E+11,2.28752E+11,2.64357E+11,3.08722E+11,3.45425E+11,4.00884E+11,4.61947E+11,3.86384E+11,4.28525E+11,4.98157E+11,5.09705E+11
GDP at market prices (current US$),NY.GDP.MKTP.CD,Oman,OMN,19507412224,19452015605,20142782835,21633810143,24763589077,31081924577,37215864759,42085305592,60905331599,48388296489,58641352406,67937581274,76341482445
GDP at market prices (current US$),NY.GDP.MKTP.CD,Pakistan,PAK,73952374970,72309738921,72306820396,83244801093,97977766198,1.09502E+11,1.37264E+11,1.52386E+11,1.70078E+11,1.68153E+11,1.77407E+11,2.13755E+11,2.24646E+11
GDP at market prices (current US$),NY.GDP.MKTP.CD,Palau,PLW,150074726.2,160739441.9,164169207.8,160537683.5,175741581.2,193525912.2,194499458.9,195669929.1,198980088.7,186821706,184324923.8,201223885.2,215815865.6
GDP at market prices (current US$),NY.GDP.MKTP.CD,Panama,PAN,11620500000,11807500000,12272400000,12933200000,14179300000,15464700000,17137000000,21121900000,24884000000,25925100000,28814100000,33270500000,37956200000
GDP at market prices (current US$),NY.GDP.MKTP.CD,Papua New Guinea,PNG,3521348155,3081029666,2999542369,3536459111,3927114466,4865971718,5527856839,6340673794,8000074071,8105331930,9716103409,12873049346,15391629871
GDP at market prices (current US$),NY.GDP.MKTP.CD,Paraguay,PRY,8195993231,7662595076,6325151760,6588103836,8033877360,8734653809,10646157920,13794910634,18504130753,15929902138,20030528043,25071195492,24611039786
GDP at market prices (current US$),NY.GDP.MKTP.CD,Peru,PER,50980861887,51592365725,54436633340,59030590739,66695121800,74947898080,87862091339,1.02171E+11,1.21572E+11,1.21192E+11,1.48522E+11,1.70564E+11,1.9268E+11
GDP at market prices (current US$),NY.GDP.MKTP.CD,Philippines,PHL,81026297144,76262072022,81357602950,83908206456,91371239765,1.03072E+11,1.22211E+11,1.4936E+11,1.74195E+11,1.68335E+11,1.99591E+11,2.24143E+11,2.50092E+11
GDP at market prices (current US$),NY.GDP.MKTP.CD,Poland,POL,1.71886E+11,1.90521E+11,1.98681E+11,2.17513E+11,2.53529E+11,3.0441E+11,3.43261E+11,4.28763E+11,5.30185E+11,4.36476E+11,4.79243E+11,5.28742E+11,5.00228E+11
GDP at market prices (current US$),NY.GDP.MKTP.CD,Portugal,PRT,1.18358E+11,1.21546E+11,1.34229E+11,1.64964E+11,1.89187E+11,1.97305E+11,2.08567E+11,2.40169E+11,2.62008E+11,2.43746E+11,2.38318E+11,2.4488E+11,2.16368E+11
GDP at market prices (current US$),NY.GDP.MKTP.CD,Puerto Rico,PRI,61701810000,69668635000,72546194000,75833996000,80322313000,83914521341,87276164365,89524131617,93639316000,96385638000,98381268000,1.00352E+11,1.01081E+11
GDP at market prices (current US$),NY.GDP.MKTP.CD,Qatar,QAT,17759890110,17538461538,19363736264,23533791209,31734065934,44530494505,60882142857,79712087912,1.1527E+11,97798351648,1.25122E+11,1.69805E+11,1.9029E+11
GDP at market prices (current US$),NY.GDP.MKTP.CD,Romania,ROM,37438527800,40716836998,46174557556,59867801205,76216441462,99697566668,1.23533E+11,1.71537E+11,2.08182E+11,1.67423E+11,1.67998E+11,1.85363E+11,1.72044E+11
GDP at market prices (current US$),NY.GDP.MKTP.CD,Russian Federation,RUS,2.59708E+11,3.06603E+11,3.4511E+11,4.30348E+11,5.91017E+11,7.64017E+11,9.89931E+11,1.29971E+12,1.66085E+12,1.22264E+12,1.52492E+12,1.90479E+12,2.01611E+12
GDP at market prices (current US$),NY.GDP.MKTP.CD,Rwanda,RWA,1734938190,1674685126,1677447003,1845979351,2089188921,2581465675,3110328011,3775447706,4796573531,5308990459,5698548988,6406727230,7219657132
GDP at market prices (current US$),NY.GDP.MKTP.CD,Samoa,WSM,269019710.3,273088357.2,288078881.4,338838639.4,420320176.4,465568018.3,505832439.8,570469196.7,619260721.6,586153251.8,656789149.6,761650053.9,804163067.7
GDP at market prices (current US$),NY.GDP.MKTP.CD,San Marino,SMR,773907642.4,815205233.1,879957209.9,1122981525,1317357835,1375416604,1469000145,1687567364,1899879955,NA,NA,NA,NA
GDP at market prices (current US$),NY.GDP.MKTP.CD,Sao Tome and Principe,STP,NA,72230284.44,80531992.12,96343906.43,105360801.9,126194166.2,134441116.9,145827429.6,189595284.4,192558289.7,195176113.4,239986643.5,265592759.8
GDP at market prices (current US$),NY.GDP.MKTP.CD,Saudi Arabia,SAU,1.88442E+11,1.83012E+11,1.88551E+11,2.14573E+11,2.58742E+11,3.2846E+11,3.769E+11,4.15965E+11,5.19797E+11,4.29098E+11,5.26811E+11,6.69507E+11,7.33956E+11
GDP at market prices (current US$),NY.GDP.MKTP.CD,Senegal,SEN,4679604754,4877602060,5333862371,6858952880,8031344381,8707015771,9358710935,11284603071,13386345215,12812994419,12932428288,14440676929,14045681414
GDP at market prices (current US$),NY.GDP.MKTP.CD,Serbia,SRB,6540247190,12267175481,16116843146,21188704081,24861483281,26252007830,30607991862,40289556656,49259526053,42616653300,39460357731,46466728667,40742313861
GDP at market prices (current US$),NY.GDP.MKTP.CD,Seychelles,SYC,614879764.8,622262057.2,697518248.2,705704816,839319927.3,919103254.5,1016418229,1033629538,967216406.5,847427372.7,969970292.8,1065818956,1134239543
GDP at market prices (current US$),NY.GDP.MKTP.CD,Sierra Leone,SLE,635874002.2,1079478388,1239004288,1371442566,1431208677,1627854495,1885112202,2158496873,2505458705,2453899847,2578026297,2900558287,3740395424
GDP at market prices (current US$),NY.GDP.MKTP.CD,Singapore,SGP,95833932715,89286208629,91941192896,97001377569,1.14189E+11,1.27418E+11,1.47797E+11,1.79981E+11,1.92226E+11,1.92408E+11,2.36422E+11,2.75365E+11,2.89936E+11
GDP at market prices (current US$),NY.GDP.MKTP.CD,Sint Maarten (Dutch part),SXM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP at market prices (current US$),NY.GDP.MKTP.CD,Slovak Republic,SVK,29114875622,30703017450,35083608131,46731767494,57240535138,62493023256,70388970016,86072414454,1.00077E+11,88661440678,89254492715,97919816514,93049721684
GDP at market prices (current US$),NY.GDP.MKTP.CD,Slovenia,SVN,20342197589,20875389931,23563581047,29697443017,34470229198,36346971770,39587730523,48114686559,55589849128,50244790220,48016463576,51287600778,46239992125
GDP at market prices (current US$),NY.GDP.MKTP.CD,Solomon Islands,SLB,435101217.5,400464594,341663056,332736306.5,375109694.3,413911362.3,456707935,516074229,608292551.5,597762270.8,671585231.6,886503123.8,1025124684
GDP at market prices (current US$),NY.GDP.MKTP.CD,Somalia,SOM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP at market prices (current US$),NY.GDP.MKTP.CD,South Africa,ZAF,1.36362E+11,1.21516E+11,1.15482E+11,1.75257E+11,2.28594E+11,2.57773E+11,2.71639E+11,2.99415E+11,2.8677E+11,2.95936E+11,3.75349E+11,4.16597E+11,3.97386E+11
GDP at market prices (current US$),NY.GDP.MKTP.CD,South Sudan,SSD,NA,NA,NA,NA,NA,NA,NA,NA,15550136279,12231362023,15727363443,17826697892,10368813559
GDP at market prices (current US$),NY.GDP.MKTP.CD,Spain,ESP,5.95403E+11,6.25976E+11,7.05146E+11,9.06853E+11,1.06956E+12,1.15728E+12,1.26455E+12,1.47934E+12,1.63499E+12,1.49907E+12,1.43167E+12,1.48792E+12,1.33995E+12
GDP at market prices (current US$),NY.GDP.MKTP.CD,Sri Lanka,LKA,16330810304,15746224409,17102623876,18881765437,20662525941,24406252457,28279814925,32350248411,40713812310,42066217872,56725780417,65292732252,68434422594
GDP at market prices (current US$),NY.GDP.MKTP.CD,St. Kitts and Nevis,KNA,420086753.4,460467975,480825584.8,463418878.1,501150888.9,543169966.7,636070988.1,684148690,734660315.1,708891299.2,692457419.4,728050618.2,731919906
GDP at market prices (current US$),NY.GDP.MKTP.CD,St. Lucia,LCA,780895370.4,742383570.8,746048893.3,810093360.7,890757609.7,946681289,1074708501,1173341552,1194493391,1186800341,1249497010,1290025296,1311133140
GDP at market prices (current US$),NY.GDP.MKTP.CD,St. Martin (French part),MAF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP at market prices (current US$),NY.GDP.MKTP.CD,St. Vincent and the Grenadines,VCT,396270000,430040370.4,461883440,481806313.7,521975121.1,550728660.4,610778281.5,651436074.1,695428835.9,674922474.8,681225963.7,676129418.5,692933757.4
GDP at market prices (current US$),NY.GDP.MKTP.CD,Sudan,SDN,12257418326,13182979784,14803189093,17646503525,21457470203,26524538566,35822408612,45898948564,54526580232,53150209168,65634109237,67327289320,62688889673
GDP at market prices (current US$),NY.GDP.MKTP.CD,Suriname,SUR,892164393.9,763465550.5,1078402128,1271196078,1484092538,1793776693,2626380435,2936612022,3532969035,3875409836,4368398048,4422276622,4980000000
GDP at market prices (current US$),NY.GDP.MKTP.CD,Swaziland,SWZ,1524496383,1349339652,1224226095,1854032546,2420645241,2584089444,2947943587,3053808159,3019779209,3144671159,3527776867,4963056472,4912817412
GDP at market prices (current US$),NY.GDP.MKTP.CD,Sweden,SWE,2.59802E+11,2.39917E+11,2.63926E+11,3.31109E+11,3.81705E+11,3.89042E+11,4.20032E+11,4.87816E+11,5.13966E+11,4.29657E+11,4.88379E+11,5.63113E+11,5.43881E+11
GDP at market prices (current US$),NY.GDP.MKTP.CD,Switzerland,CHE,2.7166E+11,2.78629E+11,3.01128E+11,3.51983E+11,3.93542E+11,4.07536E+11,4.29196E+11,4.77408E+11,5.51547E+11,5.39528E+11,5.81212E+11,6.96312E+11,6.65408E+11
GDP at market prices (current US$),NY.GDP.MKTP.CD,Syrian Arab Republic,SYR,19325894913,21099833784,21582248882,21828144686,25086930693,28858965517,33332844575,40405006007,NA,NA,NA,NA,NA
GDP at market prices (current US$),NY.GDP.MKTP.CD,Tajikistan,TJK,860550294.3,1080774006,1221113795,1554125543,2076148710,2312344311,2830228903,3719515379,5161298559,4979471964,5642221529,6522755783,7633036366
GDP at market prices (current US$),NY.GDP.MKTP.CD,Tanzania,TZA,10185786383,10383560603,10805599893,11659129889,12825801581,16929976600,18610460327,21501741757,27368386358,28573777052,31407908612,33878631649,39087748240
GDP at market prices (current US$),NY.GDP.MKTP.CD,Thailand,THA,1.26392E+11,1.20297E+11,1.34301E+11,1.52281E+11,1.72895E+11,1.89318E+11,2.21758E+11,2.62943E+11,2.91383E+11,2.81575E+11,3.40924E+11,3.70609E+11,3.97472E+11
GDP at market prices (current US$),NY.GDP.MKTP.CD,Timor-Leste,TMP,368000000,452000000,444000000,453000000,466000000,491000000,463000000,559000000,694000000,818000000,934000000,1138000000,1295000000
GDP at market prices (current US$),NY.GDP.MKTP.CD,Togo,TGO,1294250233,1332328999,1474630207,1673690430,1937074572,2115154262,2202809251,2523462557,3163416242,3163000529,3172945645,3756023160,3915776459
GDP at market prices (current US$),NY.GDP.MKTP.CD,Tonga,TON,188623258.5,167042898.9,181801931.5,208098552.8,236247362.5,258739680.9,287983019.9,299657872,340041546.5,321303416.1,369816107,441232909.2,457244315.2
GDP at market prices (current US$),NY.GDP.MKTP.CD,Trinidad and Tobago,TTO,8154385854,8824841173,9008273721,11305459802,13280203207,15982284589,18369057237,21642383059,27870226095,19175164825,21037565681,24409841948,24580844843
GDP at market prices (current US$),NY.GDP.MKTP.CD,Tunisia,TUN,21473188882,22066101341,23142294436,27453084983,31183139301,32273007554,34378437265,38908069299,44856586316,43454935940,44051138745,45876971161,45131250400
GDP at market prices (current US$),NY.GDP.MKTP.CD,Turkey,TUR,2.66568E+11,1.96005E+11,2.32535E+11,3.03005E+11,3.92166E+11,4.8298E+11,5.309E+11,6.47155E+11,7.30337E+11,6.14554E+11,7.31168E+11,7.74754E+11,7.88863E+11
GDP at market prices (current US$),NY.GDP.MKTP.CD,Turkmenistan,TKM,2904662605,3534771969,4462028989,5977440583,6838351088,8104355717,10277598152,12664165103,19271523179,20214385965,22148070175,29233333333,35164210526
GDP at market prices (current US$),NY.GDP.MKTP.CD,Turks and Caicos Islands,TCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP at market prices (current US$),NY.GDP.MKTP.CD,Tuvalu,TUV,13741844.59,13196254.87,15451309.04,18230911.04,21535683.88,21839543.63,22902861.45,27030374.03,30290219.76,27101076.28,31823518.62,39312016.5,39875750.67
GDP at market prices (current US$),NY.GDP.MKTP.CD,Uganda,UGA,6193246837,5840503869,6178563591,6336696289,7940362799,9013834373,9942597780,12292813603,14239026630,17878178831,20181796803,20262889524,23236898742
GDP at market prices (current US$),NY.GDP.MKTP.CD,Ukraine,UKR,31261718319,38009344577,42392896031,50132953288,64883060726,86142018069,1.07753E+11,1.42719E+11,1.79992E+11,1.17228E+11,1.36419E+11,1.6316E+11,1.75781E+11
GDP at market prices (current US$),NY.GDP.MKTP.CD,United Arab Emirates,ARE,1.04337E+11,1.03312E+11,1.09816E+11,1.24346E+11,1.47824E+11,1.80617E+11,2.22106E+11,2.57916E+11,3.15475E+11,2.53547E+11,2.86049E+11,3.48526E+11,3.7343E+11
